fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2.4009945246,-0.881384863,1.4323550363,0.0434025666,-0.094900944,0.8723653192,0.6545674187,1.4588413566,-1.0435707291,0.9548347647,-0.0215668702,1
0.907682539,-0.9930794517,1.4323550363,-0.3112254561,-0.5410895182,-1.0396518769,-0.9870032561,0.1872063101,-0.3310730366,0.777850902,0.1661089148,0
1.2522929972,-1.384010512,1.2270174262,-0.5949278744,-0.1586421689,-0.5616475779,-0.6830086867,0.7700390398,-0.7197081416,1.367797111,-0.9599457954,1
0.7353773099,0.8498812611,-0.159011442,-0.2402998516,-0.0099126441,-1.0396518769,-0.5614108589,1.0879478014,-1.1083432466,-0.343046895,-0.2092426553,0
0.5630720808,-1.4398578063,0.713673401,-0.3821510607,0.0750756558,-0.9440510171,-0.9262043422,0.6640694526,-0.2015280016,0.246899314,-0.6784321178,0
1.1948579209,-1.6073996893,1.1243486212,-0.5240022698,-0.2648775437,-0.9440510171,-0.8046065145,0.5051150718,-0.8492531766,2.3707056662,0.5414604848,1
0.7353773099,0.8498812611,-0.159011442,-0.2402998516,-0.0099126441,-1.0396518769,-0.5614108589,1.0879478014,-1.1083432466,-0.343046895,-0.2092426553,0
0.6205071572,0.8778049083,-0.8263586748,0.1143281712,-0.2223833937,-0.9440510171,-0.4702124881,0.876008627,-0.7844806591,0.246899314,-0.3030805478,1
1.3097280736,-1.384010512,0.6110045959,9.1928055543,-0.3923599935,-0.9440510171,-0.7134081436,3.1013699582,-1.2378882816,0.0109208304,-1.1476215804,0
0.6205071572,-1.2723159233,1.4836894388,0.1852537758,-0.1586421689,-0.9440510171,-0.8958048853,-0.1836872451,-1.0435707291,1.5447809737,1.1983257324,1
1.3097280736,-0.9372321574,1.6376926464,-0.2402998516,1.3711472285,-0.9440510171,-0.8654054283,0.9819782142,-1.7560684217,2.3117110453,-0.9599457954,0
1.3097280736,-0.9372321574,1.689027049,-0.2402998516,1.3711472285,-0.8484501573,-0.8654054283,0.9819782142,-1.7560684217,2.3707056662,-0.9599457954,0
1.3097280736,-0.4904538027,2.0997022692,1.107286635,0.5637583799,-0.9440510171,-0.6830086867,0.1342215165,-1.6265233866,0.0109208304,2.7935699052,1
1.0799877681,0.7940339668,0.6110045959,-0.4530766652,-0.7110661179,-0.9440510171,-0.8958048853,0.4521302782,-0.9140256941,-1.1099769666,-0.3969184403,0
1.0799877681,0.7940339668,0.6110045959,-0.4530766652,-0.7110661179,-0.9440510171,-0.8958048853,0.4521302782,-0.9140256941,-1.1099769666,-0.3969184403,0
1.0799877681,0.654415731,0.4570013883,-0.5240022698,-0.7323131929,-1.0396518769,-0.9870032561,0.7700390398,-0.9140256941,-1.4049500711,-0.3969184403,1
1.8840788373,-1.1606213347,1.4323550363,0.1852537758,-0.1373950939,1.8283739172,0.6241679617,1.8297349118,0.0575620684,1.5447809737,0.3537846998,1
0.5630720808,-0.7696902744,0.6623389984,0.0434025666,-0.3073716936,-0.5616475779,-0.6222097728,0.876008627,0.1871071034,0.5418724184,-0.2092426553,1
0.5630720808,1.3804305572,-0.0050082344,0.1852537758,-0.2011363188,0.7767644594,0.2897739354,0.876008627,-0.0072104491,0.0699154513,0.1661089148,1
0.5056370044,-0.6579956857,1.1756830237,-0.0275230379,-0.6898190429,-0.3704458583,-0.6526092298,-0.8195047683,0.1871071034,0.777850902,2.6997320126,1
0.3333317753,-0.7138429801,1.2270174262,0.0434025666,-0.7535602678,-0.2748449984,-0.5918103159,-0.9254743555,0.0575620684,1.4267917319,2.7935699052,1
0.2184616226,0.9057285554,0.2003293757,0.3271049849,-0.0311597191,0.6811635996,1.0497603589,1.8297349118,1.0939223484,0.4828777975,1.1044878399,1
-1.0451100576,-0.7696902744,-0.2103458445,4.0861620263,-0.7748073428,1.1591678986,1.3537549283,-0.8195047683,0.8348322784,-0.6380199995,1.5736773025,1
1.36716315,-0.9930794517,1.3296862313,0.0434025666,-0.3711129185,-1.0396518769,-0.9262043422,0.2401911037,-1.0435707291,-0.0480737905,0.5414604848,1
-0.2984540648,-0.0436754481,-0.1076770394,-0.4530766652,-0.1373950939,-0.1792441386,-0.2574162895,0.876008627,0.7700597609,-0.0480737905,-1.3352973654,1
-0.643064523,-1.048926746,0.2516637782,-0.0275230379,0.0538285808,2.5931807957,2.022542981,-0.0777176579,0.0575620684,0.777850902,0.6352983774,0
1.36716315,-0.9930794517,1.3296862313,0.0434025666,-0.3711129185,-1.0396518769,-0.9262043422,0.2401911037,-1.0435707291,-0.0480737905,0.5414604848,1
0.2184616226,0.9057285554,0.2003293757,0.3271049849,-0.0311597191,0.6811635996,1.0497603589,1.8297349118,1.0939223484,0.4828777975,1.1044878399,1
-0.2984540648,-0.0436754481,-0.1076770394,-0.4530766652,-0.1373950939,-0.1792441386,-0.2574162895,0.876008627,0.7700597609,-0.0480737905,-1.3352973654,1
1.1948579209,-0.4904538027,2.3563742818,2.8449639466,-0.2861246186,2.1151764967,0.8977630742,1.1939173886,-0.9140256941,1.1318186274,1.47983941,1
1.1948579209,-0.4904538027,2.3563742818,2.8449639466,-0.2861246186,2.1151764967,0.8977630742,1.1939173886,-0.9140256941,1.1318186274,1.47983941,1
1.2522929972,-1.4957051006,1.0216798161,-0.4530766652,-0.2011363188,-0.9440510171,-0.6830086867,0.4521302782,-0.8492531766,2.2527164244,0.4476225923,1
1.2522929972,-1.6073996893,0.7650078035,-0.5240022698,-0.2223833937,-0.9440510171,-0.7438076006,0.4521302782,-0.6549356241,2.3117110453,0.3537846998,1
1.0799877681,-0.2112173311,1.8430302565,0.2561793803,-0.3286187686,-0.5616475779,-0.6222097728,0.0282519293,-0.9787982116,0.7188562811,1.9490288725,1
1.1948579209,-1.6073996893,0.9703454136,-0.5240022698,-0.2648775437,-0.9440510171,-0.7742070575,0.4521302782,-0.3958455541,2.1347271826,0.3537846998,1
1.6543385318,0.7940339668,1.4323550363,-0.169374247,-0.073653869,-0.9440510171,-1.017402713,1.7237653246,-0.9140256941,0.3058939349,-0.8661079028,1
0.9651176154,0.3472556122,0.2003293757,-0.2402998516,0.0538285808,0.967966179,0.472170677,1.405856563,-0.8492531766,-0.1660630323,-0.2092426553,1
2.8604751356,-1.3281632177,2.4590430868,0.1852537758,-0.073653869,0.6811635996,-0.1054190048,0.9819782142,-1.7560684217,0.1289100722,0.9168120549,1
2.3435594483,-0.6021483914,1.1243486212,1.4619146577,-0.3073716936,0.2987601604,-0.1054190048,0.5580998654,-1.8856134567,-0.2840522741,-0.8661079028,0
0.9651176154,0.3472556122,0.2003293757,-0.2402998516,0.0538285808,0.967966179,0.472170677,1.405856563,-0.8492531766,-0.1660630323,-0.2092426553,1
1.36716315,-0.7138429801,1.0730142186,-0.3112254561,0.7974762045,-0.0836432788,0.0769777368,0.6640694526,-1.8208409392,0.8958401438,-0.6784321178,1
1.2522929972,-0.0995227425,1.8943646591,-0.0984486425,0.4150288552,-0.9440510171,-0.9566037992,0.2931758973,-1.4322058341,0.0109208304,1.292163625,1
1.2522929972,-0.0995227425,1.8943646591,-0.0984486425,0.4150288552,-0.9440510171,-0.9566037992,0.2931758973,-1.4322058341,0.0109208304,1.292163625,1
0.1035914698,0.7102630253,1.1243486212,2.5257987261,0.7337349796,1.7327730574,3.1777223447,2.2536132606,-0.0072104491,2.8426626334,-1.0537836879,0
2.4009945246,0.4031029065,1.1243486212,1.2491378441,0.2662993304,-1.0396518769,-0.9870032561,2.2536132606,-0.3958455541,0.4828777975,1.3860015175,1
1.1948579209,0.4589502008,1.1243486212,-0.3112254561,2.3910068268,-1.0396518769,-0.9262043422,1.405856563,-0.9787982116,-0.1660630323,-1.8983247205,0
1.4820333027,-1.7749415723,1.1243486212,0.1852537758,0.0113344309,-0.4660467181,-0.4398130312,0.2401911037,-0.5901631066,0.1289100722,1.1983257324,1
-0.5856294466,-0.9093085102,1.1243486212,-0.0275230379,0.0113344309,2.2107773565,1.8097467824,-0.0777176579,0.3166521384,0.7188562811,0.5414604848,0
0.8502474626,-1.551552395,1.1243486212,0.1143281712,0.0113344309,-0.0836432788,-0.4094135742,0.7700390398,0.7052872434,1.4267917319,-0.3969184403,1
-0.4133242175,-0.6579956857,1.1243486212,-0.3821510607,0.0113344309,0.011957581,-0.1054190048,0.6640694526,1.0939223484,-0.1070684114,-1.2414594729,0
-0.0687137593,-0.7696902744,1.1243486212,-0.169374247,0.2450522555,2.9755842349,2.6305321198,0.611084659,0.4461971734,1.9577433199,-0.5845942253,0
0.5630720808,-0.7138429801,1.1243486212,-0.0275230379,-0.052406794,2.1151764967,2.9041272322,0.5580998654,-0.5901631066,-0.6380199995,-0.9599457954,0
0.5056370044,-0.5463010971,1.1243486212,-0.0984486425,-0.0311597191,0.6811635996,2.1137413518,0.4521302782,-0.5253905891,-0.1070684114,-0.8661079028,0
1.1948579209,0.6264920838,-0.159011442,0.1852537758,0.3725347052,1.2547687584,0.1985755646,1.6177957374,-0.4606180716,0.0699154513,-0.4907563328,0
-0.5856294466,-0.9093085102,1.1243486212,-0.0275230379,0.0113344309,2.2107773565,1.8097467824,-0.0777176579,0.3166521384,0.7188562811,0.5414604848,0
-0.7579346757,-0.8255375687,1.1243486212,-0.0275230379,0.2025581055,1.6371721976,1.1713581866,-0.2896568323,0.5109696909,0.6598616602,0.9168120549,1
-0.0687137593,-0.6021483914,1.1243486212,0.0434025666,-0.073653869,1.5415713378,0.2593744784,1.0879478014,0.1871071034,0.5418724184,-1.616811043,1
0.907682539,0.5706447895,-0.159011442,-0.0984486425,-0.2223833937,-0.9440510171,-0.4094135742,0.346160691,-1.4322058341,-0.5200307577,-0.9599457954,0
0.448201928,-1.7190942779,-0.159011442,-0.3112254561,-0.2011363188,-1.4220553161,-0.5614108589,1.1939173886,0.6405147259,1.2498078692,-0.1154047627,1
2.0563840664,-0.8255375687,1.1243486212,0.1143281712,0.2238051805,-0.3704458583,-0.1358184618,1.935704499,-0.9787982116,-0.2840522741,-0.1154047627,0
2.0563840664,-0.8255375687,1.1243486212,0.1143281712,0.2238051805,-0.3704458583,-0.1358184618,1.935704499,-0.9787982116,-0.2840522741,-0.1154047627,0
1.1374228445,-1.4398578063,-0.159011442,-0.3112254561,-0.3286187686,-0.0836432788,-0.4094135742,-0.6075655939,-0.5901631066,0.0109208304,2.2305425501,1
0.9651176154,-0.2670646254,-0.159011442,0.1143281712,0.3087934804,-0.2748449984,-0.4398130312,1.7237653246,-0.2015280016,-0.5790253786,-0.3969184403,1
0.448201928,-1.7190942779,-0.159011442,-0.3112254561,-0.2011363188,-1.4220553161,-0.5614108589,1.1939173886,0.6405147259,1.2498078692,-0.1154047627,1
0.907682539,0.5706447895,-0.159011442,-0.0984486425,-0.2223833937,-0.9440510171,-0.4094135742,0.346160691,-1.4322058341,-0.5200307577,-0.9599457954,0
-0.1261488357,1.6596670289,-0.159011442,-0.3112254561,-0.073653869,-1.0396518769,-1.017402713,0.2401911037,0.3814246559,0.6598616602,0.2599468073,1
2.6307348301,-0.9930794517,1.1243486212,2.3130219124,-0.4561012183,-1.0396518769,-0.3486146604,2.465552435,-0.7197081416,0.0109208304,1.47983941,1
1.6543385318,-0.1553700368,2.4077086843,1.8520054828,0.2662993304,-1.0396518769,-0.8958048853,1.5118261502,-0.5901631066,-0.2250576532,0.7291362699,0
0.5056370044,0.3472556122,-0.159011442,0.5398817985,0.2875464054,0.3943610202,0.0161788229,1.0879478014,-0.3310730366,0.0699154513,-0.7722700103,0
0.6779422335,-0.3787592141,1.1243486212,2.6676499352,-0.4985953683,-1.0396518769,-0.8958048853,1.0879478014,-0.6549356241,0.4238831767,0.5414604848,1
0.5630720808,1.0453467913,-0.159011442,-0.3112254561,-0.3711129185,-1.0396518769,-0.8046065145,-0.0777176579,-1.2378882816,-0.4020415159,-0.4907563328,0
1.6543385318,0.7381866725,-0.159011442,-0.0275230379,-0.052406794,0.011957581,0.1985755646,1.3528717694,-1.6265233866,0.3648885558,0.5414604848,1
3.4348258993,-1.216468629,2.4077086843,-0.5240022698,-0.2648775437,-0.9440510171,-0.9566037992,2.1476436734,-2.9219737367,0.777850902,-1.8983247205,1
0.448201928,-0.3229119198,1.1243486212,0.0434025666,0.1388168806,2.1151764967,1.8097467824,0.7700390398,-1.4969783516,-0.4020415159,-1.2414594729,0
-0.4707592939,0.1238664349,-0.159011442,-0.3821510607,-0.2011363188,-0.5616475779,-0.5614108589,0.8230238334,0.8996047959,0.7188562811,-0.8661079028,1
1.3097280736,-1.216468629,1.1243486212,-0.0275230379,-0.4348541434,-0.9440510171,-0.7742070575,1.0349630078,-0.3310730366,1.1908132483,0.2599468073,1
2.3435594483,-0.9930794517,1.1243486212,0.0434025666,-0.1798892438,1.0635670388,0.6849668756,1.405856563,-1.2378882816,0.5418724184,-0.0215668702,1
0.3907668517,0.0121718462,1.1243486212,-0.4530766652,1.7748416529,-0.9440510171,-0.6526092298,0.3991454846,-0.2663005191,-0.2840522741,-0.9599457954,1
-0.8728048285,-0.0995227425,-1.3397027001,-0.3112254561,-0.2861246186,-0.6572484377,-0.6526092298,-0.5015960067,0.1223345859,-0.5790253786,-0.8661079028,1
0.6205071572,-0.5463010971,-0.159011442,0.1852537758,0.0963227307,-0.1792441386,-0.044620091,0.6640694526,-0.7844806591,0.4238831767,-0.3969184403,1
0.6779422335,-0.3787592141,-0.159011442,0.1143281712,0.0963227307,-0.1792441386,-0.0750195479,0.6640694526,-1.2378882816,0.4828777975,-0.3969184403,1
-1.9066362031,2.8603838569,-0.159011442,-0.6658534789,-0.7960544178,1.5415713378,1.505752213,-1.7732310531,2.7780078035,-0.2250576532,1.0106499474,0
4.1240468158,0.654415731,1.1243486212,1.1782122395,0.1600639556,-0.5616475779,-0.7134081436,3.392786323,-2.5333386317,0.4828777975,0.6352983774,0
4.1240468158,0.654415731,1.1243486212,1.1782122395,0.1600639556,-0.5616475779,-0.7134081436,3.392786323,-2.5333386317,0.4828777975,0.6352983774,0
1.4820333027,0.0121718462,1.1243486212,1.4619146577,0.6487466798,-0.5616475779,-0.8958048853,1.8297349118,-1.5617508691,-0.5790253786,1.1983257324,1
4.1814818921,0.654415731,1.1243486212,1.1782122395,0.1600639556,-0.5616475779,-0.7134081436,3.392786323,-2.5333386317,0.4828777975,0.6352983774,0
1.4820333027,0.0121718462,1.1243486212,1.4619146577,0.6487466798,-0.5616475779,-0.8958048853,1.8297349118,-1.5617508691,-0.5790253786,1.1983257324,1
2.6881699065,-0.3229119198,1.1243486212,1.2491378441,-0.052406794,-0.9440510171,0.0161788229,2.8364459902,-0.0719829666,0.1289100722,2.1367046576,1
2.5158646774,0.4031029065,1.1243486212,0.1852537758,-0.2648775437,-1.0396518769,-0.8350059714,1.405856563,-1.1083432466,-0.5200307577,0.9168120549,0
0.3907668517,-0.4904538027,1.1243486212,-0.0984486425,-0.2011363188,0.967966179,2.2657386365,0.5580998654,-0.5253905891,-0.4610361368,-1.1476215804,0
0.3907668517,0.0680191405,1.1243486212,0.2561793803,0.1388168806,2.4019790761,1.9313446101,0.7700390398,-1.4969783516,-0.2840522741,-1.1476215804,0
-0.4133242175,-1.3281632177,1.1243486212,0.1143281712,0.0963227307,0.8723653192,0.4113717631,0.1872063101,-0.0072104491,-0.2840522741,-0.3030805478,1
2.6881699065,-0.3229119198,1.1243486212,1.2491378441,-0.052406794,-0.9440510171,0.0161788229,2.8364459902,-0.0719829666,0.1289100722,2.1367046576,1
2.5158646774,0.4031029065,1.1243486212,0.1852537758,-0.2648775437,-1.0396518769,-0.8350059714,1.405856563,-1.1083432466,-0.5200307577,0.9168120549,0
0.2184616226,0.9615758498,-0.159011442,-0.0275230379,2.9434307759,-1.0396518769,-0.9566037992,1.2469021822,0.0575620684,-0.343046895,-1.3352973654,1
0.2184616226,0.9615758498,-0.159011442,-0.0275230379,2.9434307759,-1.0396518769,-0.9566037992,1.2469021822,0.0575620684,-0.343046895,-1.3352973654,1
0.8502474626,-0.1553700368,1.1243486212,0.0434025666,3.453360575,-1.0396518769,-0.8046065145,1.1939173886,-0.0072104491,0.777850902,0.2599468073,1
-1.2174152867,-0.9372321574,-0.159011442,-0.2402998516,0.1600639556,0.2987601604,-0.1358184618,-1.1374135299,1.6768750059,-0.5200307577,1.1983257324,1
1.8266437609,-0.9930794517,1.1243486212,0.5398817985,-0.3711129185,-0.5616475779,-0.2878157465,1.8827197054,0.0575620684,1.4857863528,0.5414604848,1
-1.2174152867,-0.9372321574,-0.159011442,-0.2402998516,0.1600639556,0.2987601604,-0.1358184618,-1.1374135299,1.6768750059,-0.5200307577,1.1983257324,1
1.0799877681,-1.6073996893,1.1243486212,-0.0984486425,-0.2648775437,-0.5616475779,-0.5614108589,0.5580998654,-1.1083432466,-0.2840522741,-0.0215668702,0
1.2522929972,0.3472556122,1.1243486212,-0.3112254561,-0.3711129185,-0.1792441386,0.0161788229,1.2469021822,-0.0719829666,-0.5790253786,-0.7722700103,0
1.3097280736,-1.048926746,1.1243486212,0.468956194,-0.2011363188,0.3943610202,0.9585619881,1.2998869758,-0.7844806591,0.246899314,-0.3969184403,1
2.2861243719,-1.4398578063,1.1243486212,0.3980305894,-0.1798892438,1.1591678986,-0.014220634,1.3528717694,-0.7197081416,0.8368455229,-0.2092426553,1
0.907682539,-0.1553700368,-0.159011442,-0.169374247,0.3300405553,-0.9440510171,-0.9870032561,0.5580998654,0.1871071034,-0.8150038621,-0.3969184403,0
0.2758966989,-0.4904538027,1.1243486212,0.1852537758,-0.094900944,0.2031593006,1.9617440671,0.7700390398,-0.0719829666,-0.343046895,-0.8661079028,0
0.2758966989,-0.3229119198,1.1243486212,0.2561793803,-0.052406794,0.1075584408,1.9313446101,0.7700390398,-0.1367554841,-0.343046895,-0.5845942253,0
1.3097280736,-1.216468629,1.1243486212,-0.2402998516,-0.5198424432,0.2031593006,-0.1966173757,0.4521302782,-1.1083432466,-0.873998483,-0.5845942253,1
2.2861243719,-0.1553700368,1.1243486212,-0.2402998516,0.0325815058,-1.0396518769,-0.9870032561,1.8297349118,-0.7844806591,-1.2869608293,-0.7722700103,0
2.2861243719,-0.1553700368,1.1243486212,-0.2402998516,0.0325815058,-1.0396518769,-0.9870032561,1.8297349118,-0.7844806591,-1.2869608293,-0.7722700103,0
1.9415139137,-0.2112173311,1.1243486212,-0.2402998516,-0.094900944,-1.0396518769,-0.9566037992,1.7237653246,-0.7844806591,-1.3459554502,-1.1476215804,0
2.1138191428,-1.384010512,1.1243486212,-0.4530766652,-0.2861246186,-0.5616475779,-0.7742070575,0.4521302782,-2.1447035267,0.0109208304,-0.4907563328,1
1.9989489901,-1.1047740403,1.1243486212,0.6108074031,0.1175698057,3.6447902535,1.0193609019,1.8297349118,-0.0719829666,0.6008670393,0.2599468073,1
-0.4133242175,-0.0995227425,-0.159011442,-0.0984486425,0.0750756558,-0.7528492975,-0.2574162895,0.6640694526,1.0291498309,0.0109208304,-0.7722700103,1
1.5969034555,-1.216468629,1.1243486212,0.1143281712,0.1388168806,0.011957581,0.0161788229,0.9819782142,-1.2378882816,2.1347271826,0.1661089148,1
-0.5856294466,1.1291177327,-0.159011442,-0.4530766652,0.4362759301,0.2031593006,1.6881489546,-0.0247328643,-0.3310730366,-0.4020415159,-1.0537836879,0
-1.9066362031,-0.6021483914,-0.159011442,-0.3821510607,-0.5835836681,0.2987601604,0.1073771937,-2.6739725443,2.6484627685,0.4828777975,3.3565972602,1
1.0799877681,-1.3281632177,1.1243486212,0.0434025666,-0.6048307431,-1.0396518769,-1.017402713,0.4521302782,-1.6912959041,0.4828777975,0.0722710223,1
0.3907668517,-0.4346065084,1.1243486212,0.0434025666,-0.073653869,0.48996188,0.8673636172,1.0349630078,0.2518796209,-0.5200307577,-0.6784321178,0
-0.9876749812,-0.7696902744,1.1243486212,-0.5949278744,-0.3711129185,0.6811635996,3.1169234308,-2.4090485763,-1.2378882816,-0.9329931039,1.0106499474,1
0.3907668517,-0.4346065084,1.1243486212,0.0434025666,-0.073653869,0.48996188,0.8673636172,1.0349630078,0.2518796209,-0.5200307577,-0.6784321178,0
0.907682539,-0.2112173311,1.5863582439,0.6817330076,0.1388168806,-0.6572484377,-0.1054190048,1.935704499,-0.1367554841,-0.4610361368,-1.3352973654,0
-0.2410189884,1.0732704384,-0.5183522596,0.0434025666,0.1813110306,0.3943610202,-0.2574162895,0.5580998654,0.5757422084,-0.7560092413,-0.8661079028,0
0.3333317753,0.3751792593,0.713673401,3.8024596081,-0.0311597191,1.3503696182,1.9009451532,1.6177957374,-0.2663005191,-0.5200307577,-1.0537836879,0
2.3435594483,-0.7138429801,1.2270174262,-0.3821510607,-0.6048307431,-0.9440510171,-0.6830086867,1.405856563,-1.7560684217,-0.343046895,-1.0537836879,1
2.0563840664,0.2914083178,1.5863582439,-0.4530766652,-0.3498658435,-1.0396518769,-0.8654054283,0.6640694526,-1.4322058341,-0.1660630323,-0.3969184403,1
0.1035914698,0.319331965,-0.4670178571,-0.3112254561,-0.2011363188,-1.0396518769,-0.5006119451,-0.0247328643,-0.7197081416,-1.0509823457,-0.5845942253,1
2.5158646774,0.3472556122,0.9190110111,-0.169374247,-0.1161480189,-0.4660467181,-0.7438076006,1.7237653246,-2.0151584917,0.246899314,-1.0537836879,1
-0.0687137593,2.1622926778,-0.0050082344,-0.3112254561,0.0113344309,-0.8484501573,-0.7134081436,-0.2896568323,-0.3310730366,-1.1099769666,-0.3969184403,0
2.8030400592,-0.3787592141,1.2783518287,-0.2402998516,-0.3498658435,-0.3704458583,-0.3486146604,2.0416740862,-1.3674333166,-0.5790253786,-1.3352973654,1
-0.3558891411,1.7155143232,-1.3910371026,0.0434025666,-0.1373950939,-0.9440510171,-0.9870032561,0.3991454846,-0.0719829666,-0.8150038621,-1.0537836879,0
2.8030400592,-0.3787592141,1.2783518287,-0.2402998516,-0.3498658435,-0.3704458583,-0.3486146604,2.0416740862,-1.3674333166,-0.5790253786,-1.3352973654,1
-0.0112786829,0.2914083178,-0.7236898698,0.2561793803,0.1813110306,-0.1792441386,0.502570134,0.876008627,-0.9140256941,-0.2250576532,-1.2414594729,1
-0.0112786829,0.4031029065,-0.7236898698,0.0434025666,-0.052406794,-0.9440510171,-0.6830086867,0.876008627,-0.0072104491,-0.4020415159,-1.1476215804,1
0.6205071572,-0.6579956857,1.0730142186,1.4619146577,-0.3286187686,-0.5616475779,-0.8046065145,0.2931758973,0.1871071034,0.777850902,1.667515195,1
